file_id,source_id,clip_index,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC608941_34298,608941,34298,16000,21.30,-24.19,0.4276,False
XC608941_5826,608941,5826,16000,23.87,-22.97,0.6678,False
XC628835_2301,628835,2301,16000,10.05,-36.98,0.0464,False
XC628835_9326,628835,9326,16000,4.77,-42.37,0.0403,False
XC641527_14282,641527,14282,16000,15.48,-26.10,0.2163,False
XC664308_16401,664308,16401,16000,17.91,-22.25,0.5653,False
XC664308_23610,664308,23610,16000,14.89,-24.88,0.3611,False
XC664308_30319,664308,30319,16000,16.17,-19.57,0.5563,False
XC664308_37206,664308,37206,16000,16.48,-22.44,0.5294,False
XC664308_3809,664308,3809,16000,18.36,-22.95,0.4084,False
XC664308_43433,664308,43433,16000,14.57,-24.12,0.4349,False
XC664308_47722,664308,47722,16000,9.88,-29.72,0.3172,False
XC664308_7801,664308,7801,16000,18.29,-22.15,0.4702,False
XC706576_10618,706576,10618,16000,10.62,-42.33,0.0275,False
XC706576_17082,706576,17082,16000,8.82,-40.52,0.0353,False
XC706576_22423,706576,22423,16000,6.46,-43.08,0.0302,False
XC706576_2568,706576,2568,16000,12.41,-39.14,0.0363,False
XC706576_29405,706576,29405,16000,7.62,-41.85,0.0272,False
XC706576_35847,706576,35847,16000,13.18,-40.61,0.0299,False
XC706576_42074,706576,42074,16000,12.45,-41.94,0.0291,False
XC706576_51052,706576,51052,16000,13.65,-40.29,0.0377,False
XC706576_56944,706576,56944,16000,12.52,-43.14,0.0257,False
XC706576_69466,706576,69466,16000,8.43,-42.48,0.0307,False
XC707529_10401,707529,10401,16000,3.50,-32.27,0.1479,False
XC707529_1122,707529,1122,16000,6.81,-27.43,0.2545,False
XC707529_14669,707529,14669,16000,4.50,-31.62,0.1906,False
XC707529_19324,707529,19324,16000,9.32,-22.67,0.3228,False
XC707529_23608,707529,23608,16000,8.02,-23.51,0.2925,False
XC707529_28108,707529,28108,16000,6.00,-23.04,0.3406,False
XC707529_6488,707529,6488,16000,4.32,-32.05,0.1592,False
XC707530_12222,707530,12222,16000,14.28,-46.73,0.0666,False
XC707530_344,707530,344,16000,16.64,-44.50,0.0810,False
XC710198_10535,710198,10535,16000,22.87,-37.07,0.1398,False
XC710198_47506,710198,47506,16000,27.35,-33.53,0.2958,False
XC710198_65,710198,65,16000,27.94,-36.47,0.1487,False
XC711521_13179,711521,13179,16000,19.57,-29.07,0.1599,False
XC711521_22074,711521,22074,16000,19.90,-29.83,0.1541,False
XC711521_25872,711521,25872,16000,17.80,-31.01,0.1514,False
XC711521_30482,711521,30482,16000,18.82,-30.48,0.1312,False
XC711521_40578,711521,40578,16000,19.68,-30.63,0.1729,False
XC711521_45674,711521,45674,16000,20.70,-27.33,0.1950,False
XC711521_4609,711521,4609,16000,17.16,-32.02,0.1345,False
XC711521_52167,711521,52167,16000,21.67,-26.81,0.1899,False
XC711521_746,711521,746,16000,18.05,-31.83,0.1493,False
XC711521_8180,711521,8180,16000,15.66,-34.24,0.0947,False
XC735664_10504,735664,10504,16000,28.98,-26.20,0.2439,False
XC735664_16146,735664,16146,16000,26.01,-30.55,0.2338,False
XC735664_1701,735664,1701,16000,27.82,-26.77,0.1761,False
XC735664_6086,735664,6086,16000,28.39,-26.47,0.1851,False
XC754354_0,754354,0,16000,12.77,-37.60,0.0782,False
XC754354_10906,754354,10906,16000,12.30,-37.37,0.0780,False
XC754354_15581,754354,15581,16000,11.92,-36.67,0.1511,False
XC754354_19971,754354,19971,16000,6.46,-43.20,0.0748,False
XC754354_24510,754354,24510,16000,12.12,-36.64,0.1188,False
XC754354_28493,754354,28493,16000,6.46,-42.78,0.0769,False
XC754354_4132,754354,4132,16000,12.64,-37.78,0.0816,False
XC754354_7140,754354,7140,16000,11.38,-39.13,0.0699,False
XC754359_11787,754359,11787,16000,35.24,-31.11,0.2312,False
XC754359_16368,754359,16368,16000,32.04,-35.01,0.1469,False
XC754359_19715,754359,19715,16000,34.17,-31.28,0.1876,False
XC754359_2202,754359,2202,16000,29.53,-36.03,0.1208,False
XC754359_22746,754359,22746,16000,34.42,-30.25,0.2502,False
XC754359_27000,754359,27000,16000,27.21,-37.88,0.1069,False
XC754359_31520,754359,31520,16000,31.71,-34.00,0.1834,False
XC754359_36084,754359,36084,16000,37.83,-27.33,0.3189,False
XC754359_5796,754359,5796,16000,28.79,-29.34,0.2155,False
XC754359_8792,754359,8792,16000,37.80,-28.94,0.2353,False
XC777287_17795,777287,17795,16000,17.33,-26.18,0.3347,False
XC777287_197,777287,197,16000,20.14,-28.26,0.4186,False
XC777287_29087,777287,29087,16000,6.87,-37.88,0.1692,False
XC777287_32353,777287,32353,16000,17.81,-26.71,0.5090,False
XC777287_3350,777287,3350,16000,7.81,-35.24,0.1805,False
XC777287_36042,777287,36042,16000,18.49,-24.02,0.4720,False
XC777287_43334,777287,43334,16000,12.75,-30.51,0.3196,False
XC777287_48881,777287,48881,16000,19.49,-21.07,0.8210,False
XC777287_55611,777287,55611,16000,14.70,-26.03,0.3797,False
XC777287_9348,777287,9348,16000,9.70,-33.83,0.2258,False
XC78439_406,78439,406,16000,6.65,-42.11,0.0324,False
XC788329_17779,788329,17779,16000,25.54,-28.91,0.3080,False
XC788329_25695,788329,25695,16000,15.26,-39.12,0.1248,False
XC788329_31002,788329,31002,16000,30.08,-29.54,0.2764,False
XC788329_545,788329,545,16000,25.44,-29.18,0.2785,False
XC788329_7741,788329,7741,16000,23.35,-31.24,0.2297,False
XC799302_16782,799302,16782,16000,20.37,-40.59,0.1157,False
XC799302_22907,799302,22907,16000,21.21,-39.79,0.1042,False
XC799302_29152,799302,29152,16000,11.23,-49.08,0.0294,False
XC799302_34046,799302,34046,16000,21.82,-38.64,0.1151,False
XC799302_39750,799302,39750,16000,24.35,-34.63,0.1317,False
XC799302_45935,799302,45935,16000,19.20,-38.05,0.1398,False
XC799302_58875,799302,58875,16000,15.05,-32.58,0.2192,False
XC799302_797,799302,797,16000,19.26,-37.51,0.1120,False
XC802279_13573,802279,13573,16000,9.13,-46.22,0.0378,False
XC802279_16984,802279,16984,16000,9.38,-43.28,0.0485,False
XC802279_23509,802279,23509,16000,9.57,-44.58,0.0627,False
XC802279_28175,802279,28175,16000,15.23,-37.06,0.1166,False
XC802279_31493,802279,31493,16000,9.40,-46.18,0.0398,False
XC802279_34981,802279,34981,16000,13.58,-40.62,0.0646,False
XC802279_39220,802279,39220,16000,7.43,-44.18,0.0637,False
XC802279_46183,802279,46183,16000,14.79,-40.06,0.0724,False
XC802279_6093,802279,6093,16000,8.12,-44.15,0.0573,False
XC802279_9584,802279,9584,16000,10.51,-38.73,0.1040,False
XC803973_10056,803973,10056,16000,26.77,-19.33,0.8795,False
XC803973_18125,803973,18125,16000,22.42,-23.91,0.4870,False
XC803973_25531,803973,25531,16000,22.58,-23.78,0.4640,False
XC803973_597,803973,597,16000,23.38,-24.12,0.7929,False
XC813888_15115,813888,15115,16000,19.45,-35.61,0.1359,False
XC813888_23205,813888,23205,16000,20.54,-35.13,0.1319,False
XC813888_590,813888,590,16000,29.46,-27.88,0.2416,False
XC813888_6029,813888,6029,16000,27.38,-27.03,0.3066,False
XC827000_1216,827000,1216,16000,18.60,-33.73,0.2234,False
XC827000_16880,827000,16880,16000,17.40,-34.59,0.1837,False
XC827000_23389,827000,23389,16000,14.45,-35.68,0.1342,False
XC827000_33843,827000,33843,16000,4.61,-45.40,0.0471,False
XC841198_0,841198,0,16000,31.57,-26.32,0.3822,False
XC841198_12377,841198,12377,16000,36.30,-21.80,0.5264,False
XC841198_16154,841198,16154,16000,32.83,-23.79,0.5297,False
XC841198_20406,841198,20406,16000,30.14,-23.71,0.4168,False
XC841198_26766,841198,26766,16000,31.49,-23.17,0.5500,False
XC841198_31181,841198,31181,16000,33.81,-22.88,0.7127,False
XC841198_34173,841198,34173,16000,33.87,-23.95,0.5832,False
XC841198_7684,841198,7684,16000,31.84,-24.00,0.5438,False
XC88719_13445,88719,13445,16000,7.89,-40.67,0.0426,False
XC88719_21036,88719,21036,16000,6.26,-43.38,0.0367,False
XC88719_27179,88719,27179,16000,5.44,-44.47,0.0316,False
XC88719_40219,88719,40219,16000,5.66,-42.82,0.0354,False
XC88719_811,88719,811,16000,7.08,-39.69,0.0443,False
XC88720_1212,88720,1212,16000,10.08,-37.71,0.0542,False
XC88720_12275,88720,12275,16000,11.69,-37.40,0.0650,False
XC88720_23737,88720,23737,16000,13.81,-35.69,0.0756,False
XC88720_39718,88720,39718,16000,9.99,-37.26,0.0547,False
XC88720_6165,88720,6165,16000,11.32,-37.84,0.0739,False
XC88721_10251,88721,10251,16000,10.81,-44.60,0.0262,False
XC88721_19233,88721,19233,16000,4.42,-48.42,0.0224,False
XC88721_28156,88721,28156,16000,7.02,-44.36,0.0321,False
XC88721_3306,88721,3306,16000,7.07,-49.69,0.0178,False
XC891820_10627,891820,10627,16000,17.72,-23.87,0.5963,False
XC891820_16172,891820,16172,16000,13.69,-26.12,0.3891,False
XC891820_22179,891820,22179,16000,21.85,-19.05,0.8433,False
XC891820_27683,891820,27683,16000,21.90,-19.60,0.8635,False
XC891820_35438,891820,35438,16000,19.17,-21.67,0.6673,False
XC891820_48838,891820,48838,16000,20.99,-19.27,0.8630,False
XC891820_4982,891820,4982,16000,12.27,-27.94,0.4033,False
XC891820_522,891820,522,16000,20.79,-23.68,0.5696,False
XC891820_57235,891820,57235,16000,20.41,-19.47,0.9275,False
XC891820_84774,891820,84774,16000,22.68,-19.68,0.8318,False
XC902374_10745,902374,10745,16000,9.35,-48.88,0.0484,False
XC902374_17369,902374,17369,16000,15.07,-41.52,0.0739,False
XC902374_20744,902374,20744,16000,15.11,-41.52,0.0580,False
XC902374_27425,902374,27425,16000,11.23,-44.94,0.0451,False
XC902374_33517,902374,33517,16000,12.55,-44.34,0.0616,False
XC902374_36849,902374,36849,16000,11.35,-45.56,0.0488,False
XC902374_972,902374,972,16000,14.12,-44.88,0.0475,False
XC906272_13953,906272,13953,16000,12.54,-33.93,0.2940,False
XC906272_21166,906272,21166,16000,7.36,-39.84,0.1316,False
XC906272_25321,906272,25321,16000,20.14,-27.31,0.4061,False
XC906272_32359,906272,32359,16000,16.06,-31.30,0.2646,False
XC906272_329,906272,329,16000,26.06,-24.70,0.6906,False
XC906272_3718,906272,3718,16000,13.22,-32.82,0.3569,False
XC906272_39713,906272,39713,16000,18.55,-28.77,0.3991,False
XC906272_45803,906272,45803,16000,7.86,-39.10,0.1577,False
XC906272_50251,906272,50251,16000,18.23,-28.93,0.3286,False
XC906272_6729,906272,6729,16000,25.43,-20.69,0.8981,False
XC908994_0,908994,0,16000,9.90,-36.14,0.1966,False
XC908994_11878,908994,11878,16000,26.00,-23.34,0.9211,False
XC908994_1228,908994,1228,16000,21.82,-24.42,0.7437,False
XC908994_15078,908994,15078,16000,23.48,-25.07,0.8036,False
XC908994_18544,908994,18544,16000,23.67,-24.08,0.8231,False
XC908994_21761,908994,21761,16000,25.58,-24.49,0.7092,False
XC908994_24785,908994,24785,16000,24.77,-25.71,0.7104,False
XC908994_28597,908994,28597,16000,23.42,-24.71,0.7481,False
XC908994_4529,908994,4529,16000,24.03,-24.35,0.7159,False
XC908994_7705,908994,7705,16000,26.20,-22.46,0.9265,False
XC92076_4157,92076,4157,16000,10.23,-24.05,0.6825,False
XC92076_719,92076,719,16000,7.65,-26.60,0.6659,False
XC938454_10179,938454,10179,16000,3.42,-31.13,0.1441,False
XC938454_17305,938454,17305,16000,3.39,-32.06,0.1046,False
XC938454_21277,938454,21277,16000,4.07,-31.51,0.1273,False
XC938454_25608,938454,25608,16000,3.06,-32.18,0.1118,False
XC938454_31596,938454,31596,16000,3.19,-32.46,0.1560,False
XC938454_34910,938454,34910,16000,2.86,-31.74,0.1313,False
XC938454_39361,938454,39361,16000,2.99,-32.50,0.1603,False
XC938454_42914,938454,42914,16000,6.40,-33.23,0.2060,False
XC938454_5469,938454,5469,16000,4.17,-31.22,0.1391,False
XC938454_818,938454,818,16000,5.29,-32.45,0.1147,False
XC941519_26140,941519,26140,16000,9.70,-32.55,0.3620,False
XC941519_34280,941519,34280,16000,9.86,-32.51,0.3632,False
XC941519_46953,941519,46953,16000,10.17,-33.35,0.2944,False
XC941519_861,941519,861,16000,20.90,-20.23,0.9313,False
XC941519_9728,941519,9728,16000,8.60,-32.58,0.3987,False
XC962815_12431,962815,12431,16000,1.41,-39.48,0.0485,False
XC962815_17487,962815,17487,16000,1.28,-39.26,0.0503,False
XC962815_311,962815,311,16000,6.70,-41.84,0.0487,False
XC962815_6513,962815,6513,16000,2.10,-39.56,0.0725,False
XC96538_0,96538,0,16000,14.84,-33.92,0.1828,False
XC96538_13717,96538,13717,16000,10.58,-40.39,0.0571,False
XC96538_17599,96538,17599,16000,12.43,-31.46,0.1352,False
XC96538_20599,96538,20599,16000,16.08,-33.61,0.1035,False
XC96538_23599,96538,23599,16000,12.82,-34.76,0.0731,False
XC96538_3000,96538,3000,16000,16.61,-34.48,0.1792,False
XC96538_6194,96538,6194,16000,10.39,-41.25,0.0927,False
XC96538_9194,96538,9194,16000,8.77,-41.81,0.0489,False
XC96539_12194,96539,12194,16000,17.00,-29.57,0.1315,False
XC96539_16712,96539,16712,16000,15.69,-31.44,0.1336,False
XC96539_20175,96539,20175,16000,17.06,-30.51,0.1363,False
XC96539_23593,96539,23593,16000,14.55,-32.37,0.1293,False
XC96539_33069,96539,33069,16000,16.17,-31.47,0.1457,False
XC96539_37419,96539,37419,16000,16.65,-29.89,0.1490,False
XC96539_41748,96539,41748,16000,14.36,-31.52,0.1406,False
XC96539_4283,96539,4283,16000,19.08,-28.24,0.1611,False
XC96539_460,96539,460,16000,18.41,-29.81,0.1491,False
XC96539_8533,96539,8533,16000,18.44,-29.46,0.1472,False
XC96542_11206,96542,11206,16000,16.91,-31.96,0.1148,False
XC96542_16674,96542,16674,16000,15.73,-31.44,0.1097,False
XC96542_21067,96542,21067,16000,17.09,-30.83,0.1237,False
XC96542_318,96542,318,16000,19.63,-28.94,0.1490,False
XC96542_5444,96542,5444,16000,18.15,-30.31,0.1106,False
XC983625_11348,983625,11348,16000,19.96,-28.63,0.1730,False
XC983625_16664,983625,16664,16000,18.70,-26.52,0.2478,False
XC983625_22123,983625,22123,16000,17.37,-26.72,0.2028,False
XC983625_2575,983625,2575,16000,22.69,-28.92,0.1771,False
XC983625_27690,983625,27690,16000,19.58,-29.02,0.1646,False
XC983625_35897,983625,35897,16000,16.77,-28.01,0.1760,False
XC983625_46300,983625,46300,16000,14.55,-25.97,0.2976,False
XC983625_50910,983625,50910,16000,17.37,-26.88,0.2143,False
XC983625_6589,983625,6589,16000,19.06,-28.48,0.1514,False
XC983625_65893,983625,65893,16000,26.96,-24.39,0.2658,False
XC986323_17981,986323,17981,16000,3.74,-42.29,0.0532,False
XC986323_3258,986323,3258,16000,10.17,-32.99,0.1931,False
XC999426_0,999426,0,16000,5.92,-25.87,0.3865,False
XC999426_12521,999426,12521,16000,5.48,-26.77,0.2801,False
XC999426_16033,999426,16033,16000,4.83,-27.50,0.2649,False
XC999426_19226,999426,19226,16000,4.78,-27.40,0.2468,False
XC999426_22455,999426,22455,16000,4.20,-28.17,0.2408,False
XC999426_26460,999426,26460,16000,2.71,-29.33,0.1940,False
XC999426_3003,999426,3003,16000,7.05,-24.96,0.3391,False
XC999426_31712,999426,31712,16000,2.07,-30.53,0.1569,False
XC999426_6006,999426,6006,16000,5.38,-26.26,0.3047,False
XC999426_9179,999426,9179,16000,4.84,-26.65,0.2929,False
XC1004381_10699,1004381,10699,16000,2.34,-33.34,0.0968,False
XC1004381_13699,1004381,13699,16000,1.64,-34.47,0.0772,False
XC1004381_16699,1004381,16699,16000,3.40,-32.50,0.1391,False
XC1004381_19699,1004381,19699,16000,5.73,-30.14,0.2045,False
XC1004381_22699,1004381,22699,16000,5.64,-30.52,0.2012,False
XC1004381_25699,1004381,25699,16000,4.78,-31.01,0.1927,False
XC1004381_28699,1004381,28699,16000,6.09,-29.73,0.1971,False
XC1004381_31699,1004381,31699,16000,5.00,-31.59,0.1477,False
XC1004381_3836,1004381,3836,16000,1.31,-33.99,0.0822,False
XC1004381_7144,1004381,7144,16000,1.60,-34.17,0.0814,False
XC1004382_12213,1004382,12213,16000,5.68,-33.08,0.1768,False
XC1004382_15213,1004382,15213,16000,6.60,-31.81,0.2189,False
XC1004382_18213,1004382,18213,16000,5.82,-31.40,0.2024,False
XC1004382_21213,1004382,21213,16000,6.24,-31.01,0.2105,False
XC1004382_213,1004382,213,16000,5.02,-30.99,0.2986,False
XC1004382_27213,1004382,27213,16000,4.61,-35.33,0.1823,False
XC1004382_30213,1004382,30213,16000,4.61,-34.79,0.1344,False
XC1004382_3213,1004382,3213,16000,3.12,-33.05,0.1418,False
XC1004382_6213,1004382,6213,16000,9.65,-25.37,0.4037,False
XC1004382_9213,1004382,9213,16000,7.37,-29.76,0.2388,False
XC1005668_46,1005668,46,16000,14.12,-29.34,0.2920,False
XC1005668_5196,1005668,5196,16000,21.73,-29.92,0.2537,False
XC1005668_9086,1005668,9086,16000,29.06,-36.86,0.2232,False
XC1006540_17397,1006540,17397,16000,1.38,-35.88,0.0748,False
XC1006540_281,1006540,281,16000,6.70,-26.90,0.4470,False
